"","MouseID","ARC_N","BRAF_N","DYRK1A_N","ITSN1_N","pERK_N","pNUMB_N","S6_N","SOD1_N","Genotype","Treatment","Behavior","class"
"560","J2292",0.128776749,0.216906435,0.242444519,0.378721981,0.286941006,0.349169176,0.448035771,0.462138954,"Control","Saline","S/C","c-SC-s"
"561","J2292",0.137460583,0.219055013,0.240794144,0.380102041,0.289485359,0.357253771,0.447519145,0.468500444,"Control","Saline","S/C","c-SC-s"
"562","J2292",0.134096612,0.225227832,0.243309706,0.377694199,0.285693621,0.348907855,0.416091593,0.447273253,"Control","Saline","S/C","c-SC-s"
"563","J2292",0.133494389,0.228013508,0.252385846,0.402437234,0.304066951,0.358684481,0.415991272,0.444134488,"Control","Saline","S/C","c-SC-s"
"564","J2292",0.132781404,0.229681979,0.243227326,0.402532391,0.297261484,0.371908127,0.428514568,0.462308598,"Control","Saline","S/C","c-SC-s"
"565","J2292",0.135705789,0.252959145,0.294578083,0.398052692,0.311951126,0.374761359,0.380452022,0.487781596,"Control","Saline","S/C","c-SC-s"
"566","J2292",0.129655309,0.268556005,0.291497976,0.385964912,0.308463466,0.384037016,0.384805864,0.464237517,"Control","Saline","S/C","c-SC-s"
"567","J2292",0.1282251,0.263239273,0.271356784,0.396405102,0.305759567,0.398337843,0.385259468,0.505411674,"Control","Saline","S/C","c-SC-s"
"568","J2292",0.128725269,0.246803069,0.253623188,0.368712702,0.296888321,0.381287298,0.371650388,0.443947144,"Control","Saline","S/C","c-SC-s"
"569","J2292",0.123379029,0.252136752,0.237820513,0.371794872,0.299358974,0.378632479,0.355687292,0.451709402,"Control","Saline","S/C","c-SC-s"
"570","J2292",0.122781065,0.242791475,0.236523193,0.371500209,0.308399499,0.381111575,0.360576923,0.452778939,"Control","Saline","S/C","c-SC-s"
"571","3414",0.111634163,0.721015489,0.838053341,1.006323893,1.06278068,0.294748419,0.452925353,0.322151957,"Ts65Dn","Memantine","C/S","t-CS-m"
"572","3414",0.110352164,0.786905556,0.938244544,1.077099018,1.072905747,0.314400076,0.45064666,0.335938245,"Ts65Dn","Memantine","C/S","t-CS-m"
"573","3414",0.106922399,0.757631553,0.956488032,1.10844074,1.120069774,0.317666441,0.432925485,0.344510127,"Ts65Dn","Memantine","C/S","t-CS-m"
"574","3414",0.104487462,0.631211358,0.731738035,0.944240898,0.885161438,0.278452027,0.381434228,0.298488665,"Ts65Dn","Memantine","C/S","t-CS-m"
"575","3414",0.104193139,0.686863905,0.815502959,1.00556213,0.930177515,0.288757396,0.39838553,0.312426036,"Ts65Dn","Memantine","C/S","t-CS-m"
"576","3414",0.102067465,0.676845084,0.807474652,0.925253478,0.938693704,0.288375383,0.396880667,0.311483141,"Ts65Dn","Memantine","C/S","t-CS-m"
"577","3414",0.101062303,0.636524561,0.668977725,0.903673108,0.893937159,0.276294439,0.334481769,0.299454197,"Ts65Dn","Memantine","C/S","t-CS-m"
"578","3414",0.09734684,0.639759222,0.776663065,0.916962494,0.940114215,0.287853064,0.344910757,0.319339404,"Ts65Dn","Memantine","C/S","t-CS-m"
"579","3414",0.099225695,0.609678398,0.646086165,0.942657767,0.836165049,0.281705097,0.351304847,0.31568568,"Ts65Dn","Memantine","C/S","t-CS-m"
"580","3414",0.103773585,0.566196667,0.602819996,0.835561253,0.822926204,0.264603552,0.330581761,0.305255448,"Ts65Dn","Memantine","C/S","t-CS-m"
"581","3414",0.099168097,0.665397067,0.625976005,0.806893925,0.757760427,0.301656827,0.343985211,0.313273662,"Ts65Dn","Memantine","C/S","t-CS-m"
"582","3414",0.096101891,0.653183666,0.605380298,0.875749952,0.779562609,0.28469131,0.337064197,0.319140701,"Ts65Dn","Memantine","C/S","t-CS-m"
"583","3414",0.10483871,0.617933723,0.555122374,0.726229153,0.686593026,0.273337665,0.319453588,0.316222655,"Ts65Dn","Memantine","C/S","t-CS-m"
"584","3414",0.098331152,0.594588882,0.543225534,0.757767914,0.725005284,0.257239484,0.29973822,0.285140562,"Ts65Dn","Memantine","C/S","t-CS-m"
"585","3414",0.09207327,0.557176572,0.574554817,0.714868054,0.675820639,0.2649646,0.313016696,0.300150182,"Ts65Dn","Memantine","C/S","t-CS-m"
"586","3416",0.113872427,0.471133005,0.641871921,0.8591133,0.721083744,0.307487685,0.604537055,0.308866995,"Ts65Dn","Memantine","C/S","t-CS-m"
"587","3416",0.109630186,0.496453182,0.673084718,0.877280097,0.744527767,0.30016214,0.581503035,0.313842724,"Ts65Dn","Memantine","C/S","t-CS-m"
"588","3416",0.112329616,0.516990291,0.660194175,0.828580097,0.817253236,0.303296926,0.577013631,0.3177589,"Ts65Dn","Memantine","C/S","t-CS-m"
"589","3416",0.111438542,0.48181134,0.571500251,0.747992975,0.694932263,0.28386854,0.527723924,0.310461616,"Ts65Dn","Memantine","C/S","t-CS-m"
"590","3416",0.110680815,0.492554707,0.540852001,0.738702577,0.713064871,0.294445164,0.50104562,0.310501101,"Ts65Dn","Memantine","C/S","t-CS-m"
"591","3416",0.106050254,0.457735656,0.649590164,0.728995902,0.6484375,0.294185451,0.51529644,0.3046875,"Ts65Dn","Memantine","C/S","t-CS-m"
"592","3416",0.109505222,0.420430108,0.474654378,0.671428571,0.60906298,0.280952381,0.451207933,0.294162826,"Ts65Dn","Memantine","C/S","t-CS-m"
"593","3416",0.104156082,0.426080364,0.46444276,0.66899166,0.545564822,0.278089462,0.431358602,0.287945413,"Ts65Dn","Memantine","C/S","t-CS-m"
"594","3416",0.101887182,0.484055212,0.542598762,0.673647469,0.572584484,0.285578296,0.449623595,0.298746629,"Ts65Dn","Memantine","C/S","t-CS-m"
"595","3416",0.109802074,0.373306905,0.418401057,0.53534853,0.453254047,0.246613809,0.480207352,0.25140403,"Ts65Dn","Memantine","C/S","t-CS-m"
"596","3416",0.10815822,0.378352642,0.406919537,0.520234883,0.480558641,0.227582923,0.452410383,0.239803206,"Ts65Dn","Memantine","C/S","t-CS-m"
"597","3416",0.099984897,0.379160888,0.44573509,0.584778086,0.506414702,0.239771151,0.448723758,0.251213592,"Ts65Dn","Memantine","C/S","t-CS-m"
"598","3416",0.107949156,0.448260073,0.511217949,0.65728022,0.574862637,0.301739927,0.473154999,0.331959707,"Ts65Dn","Memantine","C/S","t-CS-m"
"599","3416",0.106163753,0.349498926,0.392627058,0.503042233,0.414817466,0.238010021,0.451701932,0.260021475,"Ts65Dn","Memantine","C/S","t-CS-m"
"600","3416",0.109337293,0.391166568,0.440879382,0.539512775,0.483065954,0.254109725,0.453127901,0.281243811,"Ts65Dn","Memantine","C/S","t-CS-m"
"601","3417",0.121229926,0.40581985,0.449649843,0.648031876,0.689688481,0.334218788,0.477183705,0.258391693,"Ts65Dn","Memantine","C/S","t-CS-m"
"602","3417",0.119500426,0.383667372,0.486866675,0.681812523,0.751773933,0.349060127,0.453212224,0.265405204,"Ts65Dn","Memantine","C/S","t-CS-m"
"603","3417",0.121615202,0.422526042,0.52421875,0.700130208,0.768619792,0.354947917,0.468788599,0.275130208,"Ts65Dn","Memantine","C/S","t-CS-m"
"604","3417",0.120014771,0.347280924,0.427303466,0.579740772,0.612285151,0.311355311,0.460610537,0.254860524,"Ts65Dn","Memantine","C/S","t-CS-m"
"605","3417",0.122146528,0.379618768,0.434017595,0.563343109,0.657917889,0.326099707,0.449145452,0.262756598,"Ts65Dn","Memantine","C/S","t-CS-m"
"606","3417",0.124955245,0.404773046,0.467165809,0.6284511,0.674465762,0.328029949,0.418904404,0.2749961,"Ts65Dn","Memantine","C/S","t-CS-m"
"607","3417",0.118093174,0.348099117,0.369484046,0.485913103,0.55431093,0.279531568,0.415570345,0.259674134,"Ts65Dn","Memantine","C/S","t-CS-m"
"608","3417",0.12422266,0.352338364,0.403018446,0.530091299,0.616172909,0.309483883,0.409221902,0.272964412,"Ts65Dn","Memantine","C/S","t-CS-m"
"609","3417",0.125304136,0.365637066,0.408687259,0.56988417,0.597876448,0.313513514,0.411648418,0.285521236,"Ts65Dn","Memantine","C/S","t-CS-m"
"610","3417",0.118664521,0.351038251,0.413551913,0.502295082,0.570054645,0.308415301,0.393201931,0.286338798,"Ts65Dn","Memantine","C/S","t-CS-m"
"611","3417",0.134078212,0.373349057,0.418160377,0.523820755,0.616509434,0.335377358,0.40103751,0.291981132,"Ts65Dn","Memantine","C/S","t-CS-m"
"612","3417",0.127251138,0.365714286,0.407619048,0.540952381,0.571190476,0.331428571,0.383138729,0.296904762,"Ts65Dn","Memantine","C/S","t-CS-m"
"613","3417",0.113585189,0.35085448,0.358104609,0.463231486,0.517348524,0.336872087,0.384038029,0.320041429,"Ts65Dn","Memantine","C/S","t-CS-m"
"614","3417",0.123069131,0.35030104,0.377394636,0.486590038,0.542966612,0.348932677,0.380096227,0.318007663,"Ts65Dn","Memantine","C/S","t-CS-m"
"615","3417",0.124813154,0.382156754,0.495831017,0.5,0.521956643,0.369927738,0.361733931,0.327404113,"Ts65Dn","Memantine","C/S","t-CS-m"
"616","3429",0.113258811,0.696480938,0.853105838,1.071847507,1.397094108,0.372833911,0.569476789,0.290055985,"Ts65Dn","Memantine","C/S","t-CS-m"
"617","3429",0.11591416,0.762608117,0.872787758,0.980172987,1.378310047,0.370725216,0.560110761,0.290086494,"Ts65Dn","Memantine","C/S","t-CS-m"
"618","3429",0.118139892,0.713297872,0.88856383,1.071409574,1.358909574,0.368218085,0.56633359,0.28856383,"Ts65Dn","Memantine","C/S","t-CS-m"
"619","3429",0.108903176,0.593434775,0.765429988,0.92648316,1.171482305,0.367242264,0.510617573,0.289109249,"Ts65Dn","Memantine","C/S","t-CS-m"
"620","3429",0.108828969,0.647421621,0.799383245,0.889155388,1.101764605,0.367997259,0.530419546,0.295871167,"Ts65Dn","Memantine","C/S","t-CS-m"
"621","3429",0.11288584,0.642018779,0.712608987,0.908283032,1.154091214,0.378940309,0.524154826,0.287894031,"Ts65Dn","Memantine","C/S","t-CS-m"
"622","3429",0.104929052,0.624889086,0.629769299,0.741792369,0.967613132,0.357364685,0.422827981,0.289929015,"Ts65Dn","Memantine","C/S","t-CS-m"
"623","3429",0.109344423,0.519635496,0.682577566,0.73117813,0.901497071,0.355391625,0.445572407,0.280538078,"Ts65Dn","Memantine","C/S","t-CS-m"
"624","3429",0.108457466,0.514787636,0.697576162,0.737825217,0.976873471,0.355792751,0.453280808,0.283299978,"Ts65Dn","Memantine","C/S","t-CS-m"
"625","3429",0.10024113,0.522568997,0.6327057,0.677585762,0.887799845,0.372710859,0.389424733,0.309001806,"Ts65Dn","Memantine","C/S","t-CS-m"
"626","3429",0.107347489,0.519440915,0.62566709,0.686404066,0.889707751,0.389580686,0.395348837,0.302414231,"Ts65Dn","Memantine","C/S","t-CS-m"
"627","3429",0.108276939,0.527169714,0.590007726,0.765130054,0.897244399,0.374710276,0.410550061,0.319340716,"Ts65Dn","Memantine","C/S","t-CS-m"
"628","3429",0.091783058,0.448634956,0.489164087,0.644807205,0.694061357,0.361666198,0.401052059,0.277793414,"Ts65Dn","Memantine","C/S","t-CS-m"
"629","3429",0.096988168,0.480979062,0.538779121,0.627248599,0.818342672,0.392509584,0.395661527,0.292244176,"Ts65Dn","Memantine","C/S","t-CS-m"
"630","3429",0.102655867,0.39943899,0.5085554,0.614586255,0.747545582,0.367180926,0.426822377,0.279102384,"Ts65Dn","Memantine","C/S","t-CS-m"
"631","3504",0.110191246,0.814083383,0.992220227,1.151506084,1.152503491,0.337622182,0.592285971,0.275882705,"Ts65Dn","Memantine","C/S","t-CS-m"
"632","3504",0.116757529,0.747672806,0.928896811,1.061695385,1.24499901,0.317686671,0.616173416,0.27332145,"Ts65Dn","Memantine","C/S","t-CS-m"
"633","3504",0.110873916,0.777426766,0.957687153,1.097645032,1.214244687,0.298870381,0.61460974,0.266417768,"Ts65Dn","Memantine","C/S","t-CS-m"
"634","3504",0.110720562,0.646522662,0.887376701,0.972655762,0.93307529,0.31277313,0.4893753,0.279685354,"Ts65Dn","Memantine","C/S","t-CS-m"
"635","3504",0.109352518,0.707543709,0.713779191,1.007702653,1.036679301,0.301381587,0.531095124,0.266413987,"Ts65Dn","Memantine","C/S","t-CS-m"
"636","3504",0.106319703,0.649848393,0.836870831,0.988841722,1.01552456,0.291934506,0.566129698,0.269375379,"Ts65Dn","Memantine","C/S","t-CS-m"
"637","3504",0.106839845,0.676445335,0.750715512,0.934029765,0.967372639,0.308242702,0.485492825,0.270034345,"Ts65Dn","Memantine","C/S","t-CS-m"
"638","3504",0.106019859,0.621764542,0.743111606,0.905093237,0.94670192,0.284302811,0.468556061,0.27136098,"Ts65Dn","Memantine","C/S","t-CS-m"
"639","3504",0.102834968,0.594828701,0.702003878,0.845378151,0.762637363,0.265675501,0.487334268,0.245378151,"Ts65Dn","Memantine","C/S","t-CS-m"
"640","3504",0.101939799,0.59097621,0.676784249,0.743724364,0.907957342,0.306152584,0.450702341,0.261525841,"Ts65Dn","Memantine","C/S","t-CS-m"
"641","3504",0.107556977,0.575340272,0.620656525,0.850280224,0.764611689,0.292714171,0.44049047,0.261008807,"Ts65Dn","Memantine","C/S","t-CS-m"
"642","3504",0.10855217,0.566843345,0.657391048,0.730418139,0.808745583,0.2651649,0.464681927,0.233951708,"Ts65Dn","Memantine","C/S","t-CS-m"
"643","3504",0.096904224,0.479192676,0.647732002,0.677070329,0.691635456,0.313774449,0.419542083,0.257594673,"Ts65Dn","Memantine","C/S","t-CS-m"
"644","3504",0.103944391,0.550500098,0.567562267,0.702098451,0.625024515,0.287507354,0.430488199,0.255148068,"Ts65Dn","Memantine","C/S","t-CS-m"
"645","3504",0.100823391,0.512253992,0.490716673,0.592461938,0.603973264,0.275900483,0.421105697,0.233939844,"Ts65Dn","Memantine","C/S","t-CS-m"
"646","3505",0.114579198,0.761882872,0.917992093,1.336397904,1.381722902,0.429346327,0.534289401,0.408660476,"Ts65Dn","Memantine","C/S","t-CS-m"
"647","3505",0.116326016,0.784348919,0.945885309,1.29875258,1.208651171,0.426635556,0.561645218,0.382751503,"Ts65Dn","Memantine","C/S","t-CS-m"
"648","3505",0.116776802,0.767492584,0.945123015,1.200488571,1.272465538,0.423660792,0.548377552,0.3722736,"Ts65Dn","Memantine","C/S","t-CS-m"
"649","3505",0.110232495,0.671568037,0.814390744,1.124141256,1.086778354,0.383512113,0.44288997,0.346872364,"Ts65Dn","Memantine","C/S","t-CS-m"
"650","3505",0.108337867,0.673787806,0.796207393,1.052328373,1.083533365,0.386101776,0.44117247,0.348655785,"Ts65Dn","Memantine","C/S","t-CS-m"
"651","3505",0.107508073,0.651803666,0.861265523,1.039503253,1.005558841,0.386871674,0.445371367,0.337788291,"Ts65Dn","Memantine","C/S","t-CS-m"
"652","3505",0.103104405,0.650880568,0.808938878,1.042622466,0.913127127,0.368506734,0.422476587,0.344383602,"Ts65Dn","Memantine","C/S","t-CS-m"
"653","3505",0.103420913,0.599318956,0.784335982,0.900113507,0.957860386,0.366203178,0.418621054,0.32392168,"Ts65Dn","Memantine","C/S","t-CS-m"
"654","3505",0.103119584,0.563296286,0.646110057,0.936297099,0.819869883,0.361344538,0.415857886,0.311873136,"Ts65Dn","Memantine","C/S","t-CS-m"
"655","3505",0.098639046,0.537024101,0.623297241,0.885260217,0.811037373,0.342996856,0.387450319,0.328501572,"Ts65Dn","Memantine","C/S","t-CS-m"
"656","3505",0.102187075,0.569492138,0.718597506,0.85938912,0.760347009,0.366708838,0.400593105,0.321706127,"Ts65Dn","Memantine","C/S","t-CS-m"
"657","3505",0.099975616,0.530092205,0.613746857,0.840737636,0.694551551,0.349706622,0.403316264,0.321039396,"Ts65Dn","Memantine","C/S","t-CS-m"
"658","3505",0.097997893,0.583182312,0.64516129,0.856832186,0.778905401,0.328561073,0.393948517,0.324574121,"Ts65Dn","Memantine","C/S","t-CS-m"
"659","3505",0.101447068,0.589907087,0.599744944,0.805064675,0.76753507,0.33977045,0.404722011,0.304244853,"Ts65Dn","Memantine","C/S","t-CS-m"
"660","3505",0.093347318,0.517468806,0.619073084,0.840106952,0.714616756,0.343493761,0.392568175,0.304812834,"Ts65Dn","Memantine","C/S","t-CS-m"
"661","3522",0.110937063,0.635878165,0.713212025,1.077531646,0.973101266,0.429588608,0.673622378,0.375296677,"Ts65Dn","Memantine","C/S","t-CS-m"
"662","3522",0.115023608,0.612365438,0.751167,1.043822044,0.842621701,0.418500524,0.701177541,0.346384681,"Ts65Dn","Memantine","C/S","t-CS-m"
"663","3522",0.11725626,0.616273517,0.758857798,1.053672047,0.931429663,0.449909273,0.692521719,0.354598415,"Ts65Dn","Memantine","C/S","t-CS-m"
"664","3522",0.112793454,0.536069652,0.551741294,0.772761194,0.668781095,0.371393035,0.605490556,0.344278607,"Ts65Dn","Memantine","C/S","t-CS-m"
"665","3522",0.111356371,0.470922336,0.612544759,0.848252871,0.722558341,0.383380664,0.630080682,0.347203358,"Ts65Dn","Memantine","C/S","t-CS-m"
"666","3522",0.112090395,0.457129209,0.57797946,0.838309052,0.686887987,0.379508001,0.612881356,0.311798424,"Ts65Dn","Memantine","C/S","t-CS-m"
"667","3522",0.109844271,0.487826214,0.595567867,0.790785829,0.62297711,0.346697769,0.582406377,0.325703455,"Ts65Dn","Memantine","C/S","t-CS-m"
"668","3522",0.106474955,0.521285838,0.513900956,0.807413843,0.663046626,0.359687228,0.594117094,0.304952215,"Ts65Dn","Memantine","C/S","t-CS-m"
"669","3522",0.109323857,0.443937509,0.569611503,0.71312042,0.650490806,0.349785704,0.586926026,0.288815153,"Ts65Dn","Memantine","C/S","t-CS-m"
"670","3522",0.105058853,0.520008425,0.578980623,0.722620051,0.669334457,0.396377422,0.498121713,0.364363943,"Ts65Dn","Memantine","C/S","t-CS-m"
"671","3522",0.098589792,0.509000989,0.555489614,0.713155292,0.633234421,0.359248269,0.499937601,0.325420376,"Ts65Dn","Memantine","C/S","t-CS-m"
"672","3522",0.112871802,0.504076357,0.526943726,0.679459137,0.611851263,0.3543448,0.555526692,0.318154703,"Ts65Dn","Memantine","C/S","t-CS-m"
"673","3522",0.107829348,0.524868783,0.570857286,0.717570607,0.597100725,0.379155211,0.487732458,0.365908523,"Ts65Dn","Memantine","C/S","t-CS-m"
"674","3522",0.111909323,0.500112537,0.483457124,0.636506865,0.539050191,0.329282017,0.500957854,0.309025433,"Ts65Dn","Memantine","C/S","t-CS-m"
"675","3522",0.102057479,0.46044191,0.481111903,0.665478736,0.596816346,0.344024709,0.532331809,0.321929199,"Ts65Dn","Memantine","C/S","t-CS-m"
"676","361",0.111573333,0.422972711,0.525159667,0.786626669,0.847396942,0.384168763,0.480213333,0.350009677,"Ts65Dn","Memantine","C/S","t-CS-m"
"677","361",0.118389158,0.430229157,0.515455875,0.754168698,0.885714286,0.384885422,0.504407228,0.350658216,"Ts65Dn","Memantine","C/S","t-CS-m"
"678","361",0.120737687,0.432709659,0.51733308,0.742805585,0.815936936,0.384177035,0.49760419,0.342102764,"Ts65Dn","Memantine","C/S","t-CS-m"
"679","361",0.112977513,0.390466531,0.464629817,0.66658215,0.685598377,0.37056288,0.416756976,0.322641988,"Ts65Dn","Memantine","C/S","t-CS-m"
"680","361",0.113412848,0.404947917,0.466666667,0.68984375,0.711979167,0.37890625,0.425263305,0.338411458,"Ts65Dn","Memantine","C/S","t-CS-m"
"681","361",0.117667333,0.405465192,0.481457385,0.680676643,0.711646064,0.379700716,0.401806025,0.339232271,"Ts65Dn","Memantine","C/S","t-CS-m"
"682","361",0.117843598,0.387518142,0.416061925,0.598451863,0.638122883,0.358974359,0.374932274,0.312207708,"Ts65Dn","Memantine","C/S","t-CS-m"
"683","361",0.113860937,0.387867946,0.426573427,0.606440072,0.605139047,0.366726297,0.370682622,0.349975606,"Ts65Dn","Memantine","C/S","t-CS-m"
"684","361",0.118304185,0.38598988,0.430107527,0.598197343,0.594402277,0.356419987,0.347587217,0.306609741,"Ts65Dn","Memantine","C/S","t-CS-m"
"685","361",0.100598802,0.376276958,0.412220961,0.575482406,0.562807416,0.344684071,0.371497006,0.3066591,"Ts65Dn","Memantine","C/S","t-CS-m"
"686","361",0.100532946,0.378154426,0.397928437,0.553483992,0.561393597,0.348022599,0.356104651,0.312806026,"Ts65Dn","Memantine","C/S","t-CS-m"
"687","361",0.099679981,0.375987666,0.417036038,0.584891116,0.576989786,0.356523415,0.347990992,0.325496242,"Ts65Dn","Memantine","C/S","t-CS-m"
"688","361",0.090242785,0.379527559,0.492463442,0.556805399,0.55095613,0.340607424,0.337914185,0.324184477,"Ts65Dn","Memantine","C/S","t-CS-m"
"689","361",0.096849657,0.401793928,0.423413063,0.556117755,0.586706532,0.353265869,0.320960699,0.325436983,"Ts65Dn","Memantine","C/S","t-CS-m"
"690","361",0.094533374,0.411037325,0.406686512,0.583008931,0.58255095,0.360888482,0.322410148,0.317838333,"Ts65Dn","Memantine","C/S","t-CS-m"
"691","363",0.107668003,0.692383239,0.787210825,1.085552161,1.077258839,0.36141423,0.73745291,0.315473592,"Ts65Dn","Memantine","C/S","t-CS-m"
"692","363",0.102791801,0.653374893,0.862424764,1.071259673,0.982695615,0.360597592,0.729760963,0.310189166,"Ts65Dn","Memantine","C/S","t-CS-m"
"693","363",0.109957352,0.702923849,0.774383592,1.046803404,1.013746454,0.373008946,0.754125719,0.314968361,"Ts65Dn","Memantine","C/S","t-CS-m"
"694","363",0.108792049,0.623434576,0.687778897,0.942133295,0.904275227,0.344753131,0.712385321,0.310781632,"Ts65Dn","Memantine","C/S","t-CS-m"
"695","363",0.105283485,0.599467928,0.666568135,0.95876441,0.941619864,0.352645581,0.707708945,0.321164647,"Ts65Dn","Memantine","C/S","t-CS-m"
"696","363",0.108917789,0.603715603,0.694370722,0.918983098,0.824556502,0.335102668,0.712649017,0.294314848,"Ts65Dn","Memantine","C/S","t-CS-m"
"697","363",0.103608963,0.601480919,0.715018037,0.925954054,0.936016708,0.373837099,0.627900059,0.332067591,"Ts65Dn","Memantine","C/S","t-CS-m"
"698","363",0.097602568,0.609106052,0.667406996,0.865630205,0.85582084,0.369794559,0.635971512,0.326855451,"Ts65Dn","Memantine","C/S","t-CS-m"
"699","363",0.098491659,0.625495853,0.643166246,0.907500902,0.79769203,0.353227551,0.637099191,0.312477461,"Ts65Dn","Memantine","C/S","t-CS-m"
"700","363",0.106357835,0.581583199,0.629817678,0.807523656,0.799907685,0.357950612,0.616875443,0.337641357,"Ts65Dn","Memantine","C/S","t-CS-m"
"701","363",0.102874792,0.622065728,0.600938967,0.837323944,0.769248826,0.373004695,0.613684961,0.341549296,"Ts65Dn","Memantine","C/S","t-CS-m"
"702","363",0.104412829,0.585649798,0.65051081,0.800665241,0.812782134,0.384176764,0.628285508,0.343549537,"Ts65Dn","Memantine","C/S","t-CS-m"
"703","363",0.102348732,0.585447449,0.616950098,0.763590744,0.744912183,0.386116532,0.58127236,0.356007806,"Ts65Dn","Memantine","C/S","t-CS-m"
"704","363",0.105898965,0.611910242,0.590333717,0.791139241,0.773302647,0.39269275,0.57828679,0.35730725,"Ts65Dn","Memantine","C/S","t-CS-m"
"705","363",0.095177866,0.623196769,0.621177149,0.819965378,0.811886901,0.401038661,0.577233202,0.357184074,"Ts65Dn","Memantine","C/S","t-CS-m"
"706","293",0.13530712,0.267393939,0.364727273,0.649212121,0.382060606,0.378424242,0.499229687,1.466666667,"Ts65Dn","Memantine","S/C","t-SC-m"
"707","293",0.1393176,0.247771635,0.31569446,0.613674828,0.348978901,0.341645041,0.512907468,1.403926436,"Ts65Dn","Memantine","S/C","t-SC-m"
"708","293",0.131895619,0.241413694,0.322291159,0.59616663,0.337801906,0.333924219,0.50344781,1.315532905,"Ts65Dn","Memantine","S/C","t-SC-m"
"709","293",0.133087496,0.259296054,0.311808118,0.583167755,0.349134261,0.340193017,0.52246061,1.203235879,"Ts65Dn","Memantine","S/C","t-SC-m"
"710","293",0.138142135,0.266320046,0.305025997,0.589832467,0.33853264,0.341854419,0.500399255,1.225158868,"Ts65Dn","Memantine","S/C","t-SC-m"
"711","293",0.138847073,0.248563611,0.28372093,0.559097127,0.321340629,0.322708618,0.512706987,1.16128591,"Ts65Dn","Memantine","S/C","t-SC-m"
"712","293",0.125588697,0.270157068,0.272600349,0.535951134,0.312914485,0.328097731,0.501457726,1.07521815,"Ts65Dn","Memantine","S/C","t-SC-m"
"713","293",0.135160028,0.28014358,0.248980258,0.515907978,0.283243596,0.301354218,0.529242459,0.993147332,"Ts65Dn","Memantine","S/C","t-SC-m"
"714","293",0.129775158,0.255913272,0.255256242,0.518396846,0.285151117,0.296977661,0.514298188,0.99392247,"Ts65Dn","Memantine","S/C","t-SC-m"
"715","293",0.126915575,0.276233928,0.259435919,0.511198673,0.303815844,0.335960182,0.520061298,0.995852343,"Ts65Dn","Memantine","S/C","t-SC-m"
"716","293",0.137976734,0.273354996,0.226645004,0.490251828,0.275792039,0.305645816,0.596230305,0.974817222,"Ts65Dn","Memantine","S/C","t-SC-m"
"717","293",0.138307284,0.263905562,0.226490596,0.478991597,0.273309324,0.294317727,0.553524034,0.946978792,"Ts65Dn","Memantine","S/C","t-SC-m"
"718","293",0.130754717,0.341619493,0.227418164,0.444006891,0.25621462,0.336450898,0.516415094,1.075067684,"Ts65Dn","Memantine","S/C","t-SC-m"
"719","293",0.139747995,0.280400572,0.191463996,0.443252265,0.240104912,0.300429185,0.528255059,0.998330949,"Ts65Dn","Memantine","S/C","t-SC-m"
"720","293",0.137814495,0.298785024,0.209521448,0.461939003,0.230349616,0.304735929,0.538302666,1.029258616,"Ts65Dn","Memantine","S/C","t-SC-m"
"721","3411",0.129874908,0.226825168,0.349903939,0.622958694,0.35518732,0.369476465,0.338913417,1.8620317,"Ts65Dn","Memantine","S/C","t-SC-m"
"722","3411",0.130485845,0.264456898,0.340884703,0.62811494,0.364373435,0.361631096,0.369081469,1.872898533,"Ts65Dn","Memantine","S/C","t-SC-m"
"723","3411",0.126378821,0.207992836,0.347139819,0.603604612,0.333146759,0.33191537,0.379199496,1.714429643,"Ts65Dn","Memantine","S/C","t-SC-m"
"724","3411",0.134857416,0.216420995,0.308720209,0.556137209,0.333930293,0.341093815,0.304365143,1.531615925,"Ts65Dn","Memantine","S/C","t-SC-m"
"725","3411",0.131301761,0.227997128,0.317157215,0.585498923,0.347020818,0.347307968,0.320977728,1.591959799,"Ts65Dn","Memantine","S/C","t-SC-m"
"726","3411",0.130470754,0.197365022,0.286101782,0.529062258,0.314389047,0.307930767,0.349549102,1.483337639,"Ts65Dn","Memantine","S/C","t-SC-m"
"727","3411",0.129486784,0.247410221,0.295752762,0.521926796,0.337879834,0.348411602,0.273475265,1.43836326,"Ts65Dn","Memantine","S/C","t-SC-m"
"728","3411",0.127527216,0.230808166,0.294584107,0.529778978,0.319554581,0.33440189,0.298600311,1.399190147,"Ts65Dn","Memantine","S/C","t-SC-m"
"729","3411",0.123089894,0.217636627,0.284056102,0.510720619,0.302273094,0.332742222,0.291811571,1.329195551,"Ts65Dn","Memantine","S/C","t-SC-m"
"730","3411",0.121823204,0.24970036,0.282061526,0.482620855,0.322213344,0.342588893,0.25,1.198961247,"Ts65Dn","Memantine","S/C","t-SC-m"
"731","3411",0.121072476,0.249901068,0.278591215,0.488326078,0.299366838,0.347645429,0.296606619,1.1838148,"Ts65Dn","Memantine","S/C","t-SC-m"
"732","3411",0.121346705,0.218096541,0.288450264,0.515536447,0.30369357,0.344146961,0.306446991,1.145788548,"Ts65Dn","Memantine","S/C","t-SC-m"
"733","3411",0.137402034,0.238974833,0.264373124,0.451858693,0.307319326,0.381667051,0.246956812,1.261602401,"Ts65Dn","Memantine","S/C","t-SC-m"
"734","3411",0.128238983,0.290879017,0.268903592,0.473771267,0.330812854,0.34168242,0.273312428,1.268667297,"Ts65Dn","Memantine","S/C","t-SC-m"
